slug,company,company_name_full,report_year,source_md,chunk_index,n_chunks,start_page,end_page,chunk_tokens_est,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_activities_raw,n_rows_normalized
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,1,6,1,55,25592,26009,3.979603,ok,,1,25758,32,25790,0,0
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,2,6,56,104,25063,25480,4.579275,ok,,1,25257,32,25289,0,0
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,3,6,105,160,25332,25749,7.553387,ok,,1,25569,44,25613,0,0
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,4,6,161,211,25075,25492,4.783002,ok,,1,25309,32,25341,0,0
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,5,6,212,268,25698,26115,36.430065,ok,,1,25507,32,25539,0,0
1_1_ag,1&1 AG,1&1 AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\1_1_ag\2023\focused\1_1_ag_2023_taxonomy_focused.md,6,6,269,285,6458,6875,6.851847,ok,,1,6791,32,6823,0,0
a_p_moller_maersk_a_s,A P MOLLER-MAERSK A/S,A P MOLLER-MAERSK A/S,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\a_p_moller_maersk_a_s\2024\focused\a_p_moller_maersk_a_s_2024_taxonomy_focused.md,1,1,94,103,10443,10874,4.353925,ok,,1,10785,355,11140,9,9
ab_volvo,AB VOLVO,AB VOLVO,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ab_volvo\2024\focused\ab_volvo_2024_taxonomy_focused.md,1,1,162,171,10543,10958,7.115297,ok,,1,10721,789,11510,8,8
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,1,3,4,49,25087,25500,2.582551,ok,,1,24800,30,24830,0,0
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,2,3,50,100,25291,25704,2.547413,ok,,1,24971,30,25001,0,0
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,3,3,101,149,22851,23264,2.381742,ok,,1,22406,24,22430,0,0
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,1,3,274,382,26903,27338,6.125524,ok,,1,27104,785,27889,18,18
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,2,3,383,526,25471,25906,35.690768,ok,,1,25600,684,26284,21,21
acs_actividades_de_construcci_n_y_servicios_s_a,"ACS, Actividades de Construcción y Servicios, S.A.","ACS, Actividades de Construcción y Servicios, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acs_actividades_de_construcci_n_y_servicios_s_a\2023\focused\acs_actividades_de_construcci_n_y_servicios_s_a_2023_taxonomy_focused.md,3,3,527,527,1382,1817,2.108043,ok,,1,1812,40,1852,0,0
aib_group_plc,AIB Group plc,AIB Group plc,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aib_group_plc\2023\focused\aib_group_plc_2023_taxonomy_focused.md,1,3,1,72,25087,25504,32.891774,ok,,1,25368,32,25400,0,0
aib_group_plc,AIB Group plc,AIB Group plc,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aib_group_plc\2023\focused\aib_group_plc_2023_taxonomy_focused.md,2,3,115,327,29484,29901,33.977784,ok,,1,29741,32,29773,0,0
aib_group_plc,AIB Group plc,AIB Group plc,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aib_group_plc\2023\focused\aib_group_plc_2023_taxonomy_focused.md,3,3,328,341,18392,18809,4.272291,ok,,1,18781,579,19360,19,19
airbus_se,AIRBUS SE,AIRBUS SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\airbus_se\2024\focused\airbus_se_2024_taxonomy_focused.md,1,1,198,207,11113,11528,3.178569,ok,,1,11432,262,11694,5,5
akwel,AKWEL,AKWEL,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\akwel\2023\focused\akwel_2023_taxonomy_focused.md,1,1,91,105,11439,11854,32.93018,ok,,1,11807,203,12010,7,7
akzo_nobel_nv,AKZO NOBEL NV,AKZO NOBEL NV,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\akzo_nobel_nv\2024\focused\akzo_nobel_nv_2024_taxonomy_focused.md,1,1,48,57,7273,7692,19.151031,ok,,1,7662,978,8640,21,21
amag_austria_metall_ag,AMAG Austria Metall AG,AMAG Austria Metall AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\amag_austria_metall_ag\2023\focused\amag_austria_metall_ag_2023_taxonomy_focused.md,1,3,5,32,26160,26581,35.570922,ok,,1,26475,169,26644,3,3
amag_austria_metall_ag,AMAG Austria Metall AG,AMAG Austria Metall AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\amag_austria_metall_ag\2023\focused\amag_austria_metall_ag_2023_taxonomy_focused.md,2,3,33,139,25293,25714,3.848393,ok,,1,25494,98,25592,3,3
amag_austria_metall_ag,AMAG Austria Metall AG,AMAG Austria Metall AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\amag_austria_metall_ag\2023\focused\amag_austria_metall_ag_2023_taxonomy_focused.md,3,3,140,146,6457,6878,32.75375,ok,,1,6762,33,6795,0,0
arcelormittal_sa,ARCELORMITTAL SA,ARCELORMITTAL SA,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\arcelormittal_sa\2024\focused\arcelormittal_sa_2024_taxonomy_focused.md,1,1,62,71,9520,9941,34.040194,ok,,1,9912,291,10203,6,6
asml_holding_n_v,ASML HOLDING N.V.,ASML HOLDING N.V.,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\asml_holding_n_v\2024\focused\asml_holding_n_v_2024_taxonomy_focused.md,1,1,252,262,8524,8944,7.123399,ok,,1,8873,339,9212,12,12
at_s_austria_tech_systemtech,AT&S Austria Tech.&Systemtech.,AT&S Austria Tech.&Systemtech.,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\at_s_austria_tech_systemtech\2023\focused\at_s_austria_tech_systemtech_2023_taxonomy_focused.md,1,1,21,28,5411,5834,31.796744,ok,,1,5824,35,5859,0,0
atoss_software_se,ATOSS Software SE,ATOSS Software SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\atoss_software_se\2023\focused\atoss_software_se_2023_taxonomy_focused.md,1,1,4,112,20478,20895,4.611355,ok,,1,20622,112,20734,2,2
acciona_s_a,"Acciona, S.A.","Acciona, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acciona_s_a\2023\focused\acciona_s_a_2023_taxonomy_focused.md,1,1,129,251,12805,13226,2.248474,ok,,1,13059,33,13092,0,0
acea_s_p_a,Acea S.p.A.,Acea S.p.A.,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acea_s_p_a\2023\focused\acea_s_p_a_2023_taxonomy_focused.md,1,2,41,60,25161,25580,6.021774,ok,,1,25431,33,25464,0,0
acea_s_p_a,Acea S.p.A.,Acea S.p.A.,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acea_s_p_a\2023\focused\acea_s_p_a_2023_taxonomy_focused.md,2,2,61,152,12206,12625,34.794095,ok,,1,12534,33,12567,0,0
acerinox_s_a,Acerinox S.A.,Acerinox S.A.,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acerinox_s_a\2023\focused\acerinox_s_a_2023_taxonomy_focused.md,1,2,51,271,26336,26755,4.447222,ok,,1,26616,86,26702,1,1
acerinox_s_a,Acerinox S.A.,Acerinox S.A.,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\acerinox_s_a\2023\focused\acerinox_s_a_2023_taxonomy_focused.md,2,2,272,280,8817,9236,34.454893,ok,,1,9214,352,9566,2,2
ackermans_van_haaren,Ackermans & van Haaren,Ackermans & van Haaren,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ackermans_van_haaren\2023\focused\ackermans_van_haaren_2023_taxonomy_focused.md,1,2,8,47,25419,25842,4.500991,ok,,1,25713,35,25748,0,0
ackermans_van_haaren,Ackermans & van Haaren,Ackermans & van Haaren,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ackermans_van_haaren\2023\focused\ackermans_van_haaren_2023_taxonomy_focused.md,2,2,92,101,10735,11158,5.453097,ok,,1,11150,577,11727,15,15
addiko_bank_ag,Addiko Bank AG,Addiko Bank AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\addiko_bank_ag\2023\focused\addiko_bank_ag_2023_taxonomy_focused.md,1,1,136,143,9432,9849,2.013567,ok,,1,9847,32,9879,0,0
aena_s_m_e_s_a,"Aena S.M.E., S.A.","Aena S.M.E., S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aena_s_m_e_s_a\2023\focused\aena_s_m_e_s_a_2023_taxonomy_focused.md,1,4,17,311,25510,25935,14.906084,ok,,1,25676,570,26246,12,12
aena_s_m_e_s_a,"Aena S.M.E., S.A.","Aena S.M.E., S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aena_s_m_e_s_a\2023\focused\aena_s_m_e_s_a_2023_taxonomy_focused.md,2,4,312,609,25094,25519,38.127823,ok,,1,25284,300,25584,12,12
aena_s_m_e_s_a,"Aena S.M.E., S.A.","Aena S.M.E., S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aena_s_m_e_s_a\2023\focused\aena_s_m_e_s_a_2023_taxonomy_focused.md,3,4,648,744,25657,26082,4.264636,ok,,1,25545,36,25581,0,0
aena_s_m_e_s_a,"Aena S.M.E., S.A.","Aena S.M.E., S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\aena_s_m_e_s_a\2023\focused\aena_s_m_e_s_a_2023_taxonomy_focused.md,4,4,745,760,14095,14520,3.123659,ok,,1,14278,36,14314,0,0
agrana_beteiligungs_ag,Agrana Beteiligungs-AG,Agrana Beteiligungs-AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\agrana_beteiligungs_ag\2023\focused\agrana_beteiligungs_ag_2023_taxonomy_focused.md,1,2,23,83,25744,26170,15.184099,ok,,1,25888,795,26683,20,20
agrana_beteiligungs_ag,Agrana Beteiligungs-AG,Agrana Beteiligungs-AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\agrana_beteiligungs_ag\2023\focused\agrana_beteiligungs_ag_2023_taxonomy_focused.md,2,2,84,115,16540,16967,5.036377,ok,,1,16792,34,16826,0,0
allianz_se,Allianz SE,Allianz SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\allianz_se\2023\focused\allianz_se_2023_taxonomy_focused.md,1,3,54,72,25490,25907,2.505291,ok,,1,25563,31,25594,0,0
allianz_se,Allianz SE,Allianz SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\allianz_se\2023\focused\allianz_se_2023_taxonomy_focused.md,2,3,73,265,25973,26390,6.152661,ok,,1,25930,431,26361,6,6
allianz_se,Allianz SE,Allianz SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\allianz_se\2023\focused\allianz_se_2023_taxonomy_focused.md,3,3,266,270,3111,3528,1.796456,ok,,1,3432,31,3463,0,0
alzchem_group_ag,Alzchem Group AG,Alzchem Group AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\alzchem_group_ag\2023\focused\alzchem_group_ag_2023_taxonomy_focused.md,1,1,110,132,22499,22918,3.698088,ok,,1,22869,475,23344,11,11
amadeus_fire_ag,Amadeus Fire AG,Amadeus Fire AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\amadeus_fire_ag\2023\focused\amadeus_fire_ag_2023_taxonomy_focused.md,1,1,34,41,5645,6064,32.19978,ok,,1,6017,45,6062,0,0
andritz_ag,Andritz AG,Andritz AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\andritz_ag\2023\focused\andritz_ag_2023_taxonomy_focused.md,1,1,4,59,25284,25699,8.186408,ok,,1,25491,345,25836,9,9
audax_renovables_s_a,"Audax Renovables, S.A.","Audax Renovables, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\audax_renovables_s_a\2023\focused\audax_renovables_s_a_2023_taxonomy_focused.md,1,1,7,226,25203,25628,34.367029,ok,,1,25447,71,25518,2,2
azkoyen_s_a,"Azkoyen, S.A.","Azkoyen, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\azkoyen_s_a\2023\focused\azkoyen_s_a_2023_taxonomy_focused.md,1,2,214,239,25827,26250,11.394569,ok,,1,24485,362,24847,9,9
azkoyen_s_a,"Azkoyen, S.A.","Azkoyen, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\azkoyen_s_a\2023\focused\azkoyen_s_a_2023_taxonomy_focused.md,2,2,240,249,7806,8229,3.181163,ok,,1,7846,42,7888,0,0
bawag_group_ag,BAWAG Group AG,BAWAG Group AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\bawag_group_ag\2023\focused\bawag_group_ag_2023_taxonomy_focused.md,1,2,55,339,25182,25601,3.975364,ok,,1,25343,33,25376,0,0
bawag_group_ag,BAWAG Group AG,BAWAG Group AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\bawag_group_ag\2023\focused\bawag_group_ag_2023_taxonomy_focused.md,2,2,340,373,14669,15088,37.268552,ok,,1,15008,33,15041,0,0
bmw_ag_vz,BMW AG Vz,BMW AG Vz,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\bmw_ag_vz\2023\focused\bmw_ag_vz_2023_taxonomy_focused.md,1,3,2,77,26000,26415,2.65818,ok,,1,26132,32,26164,0,0
bmw_ag_vz,BMW AG Vz,BMW AG Vz,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\bmw_ag_vz\2023\focused\bmw_ag_vz_2023_taxonomy_focused.md,2,3,78,257,25090,25507,2.47914,ok,,1,25181,177,25358,5,5
bmw_ag_vz,BMW AG Vz,BMW AG Vz,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\bmw_ag_vz\2023\focused\bmw_ag_vz_2023_taxonomy_focused.md,3,3,258,339,18041,18458,2.376373,ok,,1,18277,32,18309,0,0
banco_santander_s_a,"Banco Santander, S.A.","Banco Santander, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\banco_santander_s_a\2023\focused\banco_santander_s_a_2023_taxonomy_focused.md,1,5,20,46,25250,25673,1.935501,ok,,1,25389,33,25422,0,0
banco_santander_s_a,"Banco Santander, S.A.","Banco Santander, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\banco_santander_s_a\2023\focused\banco_santander_s_a_2023_taxonomy_focused.md,2,5,47,100,26473,26896,64.826825,ok,,1,26753,33,26786,0,0
banco_santander_s_a,"Banco Santander, S.A.","Banco Santander, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\banco_santander_s_a\2023\focused\banco_santander_s_a_2023_taxonomy_focused.md,3,5,101,262,25949,26372,2.918091,ok,,1,26204,33,26237,0,0
banco_santander_s_a,"Banco Santander, S.A.","Banco Santander, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\banco_santander_s_a\2023\focused\banco_santander_s_a_2023_taxonomy_focused.md,4,5,263,821,25001,25424,33.498169,ok,,1,25007,33,25040,0,0
banco_santander_s_a,"Banco Santander, S.A.","Banco Santander, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\banco_santander_s_a\2023\focused\banco_santander_s_a_2023_taxonomy_focused.md,5,5,822,825,1874,2297,2.042641,ok,,1,2234,33,2267,0,0
baywa_ag,BayWa AG,BayWa AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\baywa_ag\2023\focused\baywa_ag_2023_taxonomy_focused.md,1,1,224,231,8062,8477,3.62614,ok,,1,8383,31,8414,0,0
bayer_ag,Bayer AG,Bayer AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\bayer_ag\2023\focused\bayer_ag_2023_taxonomy_focused.md,1,2,14,79,25583,25998,3.987177,ok,,1,25786,284,26070,8,8
bayer_ag,Bayer AG,Bayer AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\bayer_ag\2023\focused\bayer_ag_2023_taxonomy_focused.md,2,2,235,245,6395,6810,2.585189,ok,,1,6719,31,6750,0,0
bechtle_ag,Bechtle AG,Bechtle AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\bechtle_ag\2023\focused\bechtle_ag_2023_taxonomy_focused.md,1,1,109,298,7986,8403,3.560793,ok,,1,8372,218,8590,7,6
beiersdorf_ag,Beiersdorf AG,Beiersdorf AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\beiersdorf_ag\2023\focused\beiersdorf_ag_2023_taxonomy_focused.md,1,2,80,263,25467,25884,6.384043,ok,,1,25652,498,26150,11,11
beiersdorf_ag,Beiersdorf AG,Beiersdorf AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\beiersdorf_ag\2023\focused\beiersdorf_ag_2023_taxonomy_focused.md,2,2,264,264,759,1176,2.356689,ok,,1,1125,32,1157,0,0
bike24_holding_ag,Bike24 Holding AG,Bike24 Holding AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\bike24_holding_ag\2023\focused\bike24_holding_ag_2023_taxonomy_focused.md,1,1,69,90,14241,14659,8.143916,ok,,1,14403,160,14563,2,2
bilfinger_se,Bilfinger SE,Bilfinger SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\bilfinger_se\2023\focused\bilfinger_se_2023_taxonomy_focused.md,1,3,15,133,25648,26065,3.559022,ok,,1,25875,31,25906,0,0
bilfinger_se,Bilfinger SE,Bilfinger SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\bilfinger_se\2023\focused\bilfinger_se_2023_taxonomy_focused.md,2,3,134,273,25314,25731,37.059288,ok,,1,25563,634,26197,26,26
bilfinger_se,Bilfinger SE,Bilfinger SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\bilfinger_se\2023\focused\bilfinger_se_2023_taxonomy_focused.md,3,3,274,280,4373,4790,2.789256,ok,,1,4764,31,4795,0,0
brenntag_se,Brenntag SE,Brenntag SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\brenntag_se\2023\focused\brenntag_se_2023_taxonomy_focused.md,1,2,79,126,25140,25557,68.217861,ok,,1,25387,714,26101,13,13
brenntag_se,Brenntag SE,Brenntag SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\brenntag_se\2023\focused\brenntag_se_2023_taxonomy_focused.md,2,2,127,145,12069,12486,2.884036,ok,,1,12453,32,12485,0,0
ca_immobilien_anlagen_ag,CA Immobilien Anlagen AG,CA Immobilien Anlagen AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ca_immobilien_anlagen_ag\2023\focused\ca_immobilien_anlagen_ag_2023_taxonomy_focused.md,1,2,57,90,25556,25978,2.672658,ok,,1,25793,32,25825,0,0
ca_immobilien_anlagen_ag,CA Immobilien Anlagen AG,CA Immobilien Anlagen AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ca_immobilien_anlagen_ag\2023\focused\ca_immobilien_anlagen_ag_2023_taxonomy_focused.md,2,2,91,272,23257,23680,4.858136,ok,,1,23520,172,23692,3,3
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,1,20,1,30,26104,26520,2.599162,ok,,1,25738,32,25770,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,2,20,31,54,25386,25803,63.358238,ok,,1,25004,32,25036,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,3,20,55,79,25645,26062,3.311561,ok,,1,25582,32,25614,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,4,20,80,107,25502,25919,2.551023,ok,,1,25497,32,25529,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,5,20,108,133,25577,25994,4.247243,ok,,1,25480,32,25512,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,6,20,134,160,25142,25559,2.772979,ok,,1,25042,32,25074,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,7,20,161,192,25738,26155,40.257378,ok,,1,25716,1336,27052,30,30
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,8,20,193,217,25967,26384,33.081959,ok,,1,25802,32,25834,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,9,20,218,243,25624,26041,2.562403,ok,,1,25402,32,25434,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,10,20,244,271,25124,25541,3.920988,ok,,1,24950,32,24982,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,11,20,272,308,25467,25884,2.508799,ok,,1,25151,32,25183,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,12,20,309,347,25373,25790,32.691672,ok,,1,25000,32,25032,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,13,20,348,380,25816,26233,4.393068,ok,,1,25889,32,25921,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,14,20,381,411,26016,26433,2.321241,ok,,1,26134,32,26166,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,15,20,412,438,25789,26205,32.940707,ok,,1,25729,32,25761,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,16,20,439,466,25738,26155,4.111045,ok,,1,25870,32,25902,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,17,20,467,495,25125,25541,2.203057,ok,,1,25267,32,25299,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,18,20,496,529,25011,25428,2.517854,ok,,1,25014,32,25046,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,19,20,530,561,26101,26518,2.719836,ok,,1,26181,44,26225,0,0
carrefour,CARREFOUR,CARREFOUR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\carrefour\2024\focused\carrefour_2024_taxonomy_focused.md,20,20,562,584,11627,12044,32.26634,ok,,1,11956,44,12000,0,0
cewe_stiftung_co_kgaa,CEWE Stiftung & Co. KGaA,CEWE Stiftung & Co. KGaA,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\cewe_stiftung_co_kgaa\2023\focused\cewe_stiftung_co_kgaa_2023_taxonomy_focused.md,1,1,46,213,22426,22857,5.471382,ok,,1,22661,336,22997,7,7
christian_dior,CHRISTIAN DIOR,CHRISTIAN DIOR,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\christian_dior\2024\focused\christian_dior_2024_taxonomy_focused.md,1,1,168,179,8145,8564,37.098758,ok,,1,8215,566,8781,7,7
cie_automotive_s_a,"CIE Automotive, S.A.","CIE Automotive, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\cie_automotive_s_a\2023\focused\cie_automotive_s_a_2023_taxonomy_focused.md,1,1,163,283,19942,20363,3.130447,ok,,1,20291,209,20500,3,3
