slug,company,company_name_full,report_year,source_md,status,error_stage,error_message,rebuild_index,top_k_requested,w_bm25,w_emb,n_queries,n_index_chunks,n_retrieved_chunks,index_elapsed_s,retrieval_elapsed_s,extraction_elapsed_sum_s,doc_total_elapsed_s,n_llm_calls_ok,n_llm_calls_error
sma_solar_technology_ag,SMA Solar Technology AG,SMA Solar Technology AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\sma_solar_technology_ag\2023\focused\sma_solar_technology_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,40,12,0.176701,0.53897,29.006084,32.546244,12,0
strabag_se,STRABAG SE,STRABAG SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\strabag_se\2023\focused\strabag_se_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,21,12,0.195655,0.618751,33.796931,37.37321,12,0
stratec_se,STRATEC SE,STRATEC SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\stratec_se\2023\focused\stratec_se_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,23,12,0.225464,0.460816,24.227344,27.613993,12,0
suss_microtec_se,SUSS MicroTec SE,SUSS MicroTec SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\suss_microtec_se\2023\focused\suss_microtec_se_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,18,12,0.171308,0.383306,24.694927,27.966141,12,0
salzgitter_ag,Salzgitter AG,Salzgitter AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\salzgitter_ag\2023\focused\salzgitter_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,27,12,0.160011,0.630114,29.789391,33.383658,12,0
sartorius_ag_st,Sartorius AG St,Sartorius AG St,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\sartorius_ag_st\2023\focused\sartorius_ag_st_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,17,12,0.181151,0.468827,67.693944,71.086301,12,0
sartorius_ag_vz,Sartorius AG Vz,Sartorius AG Vz,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\sartorius_ag_vz\2023\focused\sartorius_ag_vz_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,17,12,0.152356,0.542909,29.487681,32.956453,12,0
savencia,Savencia,Savencia,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\savencia\2023\focused\savencia_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,10,10,0.160641,0.506849,23.491923,26.323506,10,0
scout24_se,Scout24 SE,Scout24 SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\scout24_se\2023\focused\scout24_se_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,30,12,0.227436,0.506571,53.701288,57.233221,12,0
semperit_ag_holding,Semperit AG Holding,Semperit AG Holding,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\semperit_ag_holding\2023\focused\semperit_ag_holding_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,9,9,0.208355,0.427086,27.772629,30.414492,9,0
siltronic_ag,Siltronic AG,Siltronic AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\siltronic_ag\2023\focused\siltronic_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,22,12,0.185901,0.603939,23.56254,27.056519,12,0
symrise_ag,Symrise AG,Symrise AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\symrise_ag\2023\focused\symrise_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,12,12,0.136299,0.432118,21.679746,24.917085,12,0
syzygy_ag,Syzygy AG,Syzygy AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\syzygy_ag\2023\focused\syzygy_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,19,12,0.168639,0.465738,29.790265,33.175262,12,0
tag_immobilien_ag,TAG Immobilien AG,TAG Immobilien AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\tag_immobilien_ag\2023\focused\tag_immobilien_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,4,4,0.153405,0.415795,8.10796,9.617942,4,0
takkt_ag,TAKKT AG,TAKKT AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\takkt_ag\2023\focused\takkt_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,19,12,0.173108,0.50777,47.43112,51.102991,12,0
telefonica_sa,TELEFONICA SA,TELEFONICA SA,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\telefonica_sa\2024\focused\telefonica_sa_2024_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,7,7,0.175109,0.409698,52.010547,54.072391,7,0
talanx_aktiengesellschaft,Talanx Aktiengesellschaft,Talanx Aktiengesellschaft,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\talanx_aktiengesellschaft\2023\focused\talanx_aktiengesellschaft_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,30,12,0.144875,0.541737,49.169128,52.67234,12,0
teamviewer_se,TeamViewer SE,TeamViewer SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\teamviewer_se\2023\focused\teamviewer_se_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,14,12,0.064565,0.388486,24.698997,27.804484,12,0
telekom_austria_ag,Telekom Austria AG,Telekom Austria AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\telekom_austria_ag\2023\focused\telekom_austria_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,16,12,0.164896,0.441525,20.905335,24.155564,12,0
tubacex_s_a,"Tubacex, S.A.","Tubacex, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\tubacex_s_a\2023\focused\tubacex_s_a_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,4,4,0.166036,0.371167,6.355068,7.795057,4,0
tubos_reunidos,Tubos Reunidos,Tubos Reunidos,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\tubos_reunidos\2023\focused\tubos_reunidos_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,3,3,0.154313,0.362774,13.042872,14.224959,3,0
ubm_development_ag,UBM Development AG,UBM Development AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\ubm_development_ag\2023\focused\ubm_development_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,35,12,0.187475,0.465915,19.296919,22.576502,12,0
uniqa_insurance_group_ag,UNIQA Insurance Group AG,UNIQA Insurance Group AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\uniqa_insurance_group_ag\2023\focused\uniqa_insurance_group_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,23,12,0.065234,0.428331,46.948495,50.132444,12,0
united_internet_ag,United Internet AG,United Internet AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\united_internet_ag\2023\focused\united_internet_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,4,4,0.138287,0.371327,6.236083,7.682314,4,0
verbund_ag,VERBUND AG,VERBUND AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\verbund_ag\2023\focused\verbund_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,38,12,0.192184,0.61511,31.744142,35.422246,12,0
verbund_ag,VERBUND AG,VERBUND AG,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\verbund_ag\2024\focused\verbund_ag_2024_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,6,6,0.144311,0.346122,14.418481,16.187257,6,0
vienna_insurance_group_ag,VIENNA INSURANCE GROUP AG,VIENNA INSURANCE GROUP AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\vienna_insurance_group_ag\2023\focused\vienna_insurance_group_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,11,11,0.162485,0.394978,27.431374,30.40462,11,0
vodafone_group_plc,VODAFONE GROUP PLC,VODAFONE GROUP PLC,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\vodafone_group_plc\2024\focused\vodafone_group_plc_2024_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,8,8,0.177995,0.41343,16.333484,18.630248,8,0
virbac,Virbac,Virbac,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\virbac\2023\focused\virbac_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,12,12,0.10034,0.385906,28.176863,31.335634,12,0
viscom_se,Viscom SE,Viscom SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\viscom_se\2023\focused\viscom_se_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,17,12,0.113802,0.450269,26.497351,29.804898,12,0
volkswagen_ag_st,Volkswagen AG St,Volkswagen AG St,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\volkswagen_ag_st\2023\focused\volkswagen_ag_st_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,43,12,0.195873,0.604907,27.656958,31.234554,12,0
volkswagen_ag_vz,Volkswagen AG Vz,Volkswagen AG Vz,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\volkswagen_ag_vz\2023\focused\volkswagen_ag_vz_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,42,12,0.200528,0.533327,28.228257,31.738576,12,0
vonovia_se,Vonovia SE,Vonovia SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\vonovia_se\2023\focused\vonovia_se_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,28,12,0.187366,0.466585,31.049,34.435193,12,0
vossloh_ag,Vossloh AG,Vossloh AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\vossloh_ag\2023\focused\vossloh_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,26,12,0.215115,0.503353,41.877553,45.322183,12,0
warimpex_finanz_und_bet_ag,Warimpex Finanz- und Bet. AG,Warimpex Finanz- und Bet. AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\warimpex_finanz_und_bet_ag\2023\focused\warimpex_finanz_und_bet_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,32,12,0.192078,0.540547,39.832936,43.322227,12,0
washtec_ag,WashTec AG,WashTec AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\washtec_ag\2023\focused\washtec_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,25,12,0.084901,0.479321,22.574965,25.739187,12,0
westwing_group_se,Westwing Group SE,Westwing Group SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\westwing_group_se\2023\focused\westwing_group_se_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,16,12,0.070689,0.369376,22.08564,25.141286,12,0
wienerberger_ag,Wienerberger AG,Wienerberger AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\wienerberger_ag\2023\focused\wienerberger_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,41,12,0.208777,0.392312,53.758047,56.986159,12,0
w_stenrot_w_rttembergische_ag,Wüstenrot & Württembergische AG,Wüstenrot & Württembergische AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\w_stenrot_w_rttembergische_ag\2023\focused\w_stenrot_w_rttembergische_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,35,12,0.121432,0.727697,22.983447,26.633484,12,0
zalando_se,Zalando SE,Zalando SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\zalando_se\2023\focused\zalando_se_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,16,12,0.073402,0.35625,45.204716,48.253538,12,0
zumtobel_group_ag,Zumtobel Group AG,Zumtobel Group AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\zumtobel_group_ag\2023\focused\zumtobel_group_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,24,12,0.174043,0.486189,66.529669,69.976545,12,0
adidas_ag,adidas AG,adidas AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\adidas_ag\2023\focused\adidas_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,38,12,0.168694,0.530778,18.611865,22.142766,12,0
freenet_ag,freenet AG,freenet AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\freenet_ag\2023\focused\freenet_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,44,12,0.190109,0.488635,35.913924,39.346188,12,0
grenke_ag,grenke AG,grenke AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\grenke_ag\2023\focused\grenke_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,36,12,0.177732,0.465988,58.48422,61.957212,12,0
q_beyond_ag,q.beyond AG,q.beyond AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\q_beyond_ag\2023\focused\q_beyond_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,8,8,0.178688,0.384077,13.347358,15.64761,8,0
secunet_security_networks_ag,secunet Security Networks AG,secunet Security Networks AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\secunet_security_networks_ag\2023\focused\secunet_security_networks_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,13,12,0.156792,0.450183,29.16372,32.46924,12,0
technotrans_se,technotrans SE,technotrans SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\technotrans_se\2023\focused\technotrans_se_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,15,12,0.183735,0.448712,33.810778,37.171925,12,0
voestalpine_ag,voestalpine AG,voestalpine AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\voestalpine_ag\2023\focused\voestalpine_ag_2023_taxonomy_focused.md,ok,,,False,12,0.5,0.5,17,4,4,0.145509,0.412935,11.304772,12.805211,4,0
