slug,company,company_name_full,report_year,source_md,retrieval_rank,retrieval_top_k,chunk_id,text_hash,start_page,end_page,chunk_tokens_est,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_activities_raw,n_rows_normalized,retrieval_score_hybrid,retrieval_score_bm25_raw,retrieval_score_emb_raw,embeddings_deployment,chat_deployment
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,3,12,58,4795aa57e7d64e8f,146,148,1426,1842,3.16689,ok,,1,1814,30,1844,0,0,0.7749260663986206,6.686389923095703,0.48699015378952026,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,4,12,2,6ec0923d0d3f3afd,9,10,1395,1812,2.285356,ok,,1,1791,30,1821,0,0,0.7413514852523804,5.024099349975586,0.5073265433311462,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,5,12,3,64e5b88b26dd7498,11,13,1355,1774,4.463899,ok,,1,1745,30,1775,0,0,0.7263519763946533,5.542945384979248,0.49206095933914185,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,6,12,34,bd052ed91ddfb829,81,83,1204,1622,3.200328,ok,,1,1598,42,1640,0,0,0.7226511240005493,4.037158489227295,0.5198325514793396,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,7,12,55,10302ace7681e3dd,140,142,952,1370,2.354871,ok,,1,1343,30,1373,0,0,0.6874467730522156,7.240271091461182,0.4456792175769806,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,8,12,45,9d3656c97bde28e4,107,110,1346,1765,2.478371,ok,,1,1734,30,1764,0,0,0.6696789264678955,6.370704650878906,0.45624586939811707,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,9,12,4,2837e87bbf5e23be,13,16,825,1257,4.816318,ok,,1,1258,30,1288,0,0,0.6608120203018188,4.800239562988281,0.4834578037261963,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,10,12,22,48d3dd255ae93fd8,50,50,990,1406,2.595473,ok,,1,1384,30,1414,0,0,0.6608100533485413,3.013296127319336,0.5179513692855835,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,11,12,42,ffdbc2ea86c324be,101,103,1502,1919,2.857397,ok,,1,1881,42,1923,0,0,0.655860185623169,6.076091289520264,0.4570961594581604,text-embedding-3-small,gpt-5.1-chat
abb_ltd,ABB LTD,ABB LTD,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\abb_ltd\2024\focused\abb_ltd_2024_taxonomy_focused.md,12,12,56,636798f0a8e9fa89,143,144,1274,1691,2.634394,ok,,1,1666,30,1696,0,0,0.6492619514465332,6.185790061950684,0.4526691138744354,text-embedding-3-small,gpt-5.1-chat
