slug,company,company_name_full,report_year,source_md,retrieval_rank,retrieval_top_k,chunk_id,text_hash,start_page,end_page,chunk_tokens_est,prompt_tokens_est,elapsed_s,status,error_message,attempt_used,prompt_tokens_api,completion_tokens_api,total_tokens_api,n_activities_raw,n_rows_normalized,retrieval_score_hybrid,retrieval_score_bm25_raw,retrieval_score_emb_raw,embeddings_deployment,chat_deployment
d_rr_ag,Dürr AG,Dürr AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\d_rr_ag\2023\focused\d_rr_ag_2023_taxonomy_focused.md,8,8,22,4e12666c9b7d032e,64,65,1423,1845,2.346863,ok,,1,1866,32,1898,0,0,0.7489960789680481,15.99801254272461,0.5716812014579773,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,1,8,77,82e225318212ed6c,272,273,416,836,1.824724,ok,,1,847,31,878,0,0,1.0,22.057758331298828,0.6403666734695435,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,2,8,79,2b238f3e48176138,273,274,405,823,1.787474,ok,,1,834,31,865,0,0,0.967534601688385,22.013334274291992,0.6096343398094177,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,3,8,83,a4ed5d5108bed045,278,278,1481,1900,1.933757,ok,,1,1898,31,1929,0,0,0.8229879140853882,18.728261947631836,0.5625420808792114,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,4,8,87,25fea2eb42225ce0,282,283,1453,1870,1.856604,ok,,1,1861,43,1904,0,0,0.8076180219650269,18.777175903320312,0.5459595322608948,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,5,8,80,b864718720c579f5,274,274,1600,2018,3.742972,ok,,1,2012,520,2532,12,12,0.8015158176422119,16.354385375976562,0.6103639006614685,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,6,8,85,0d80492105486aef,280,281,1584,2002,1.872008,ok,,1,1999,43,2042,0,0,0.7937194108963013,18.59465217590332,0.537555456161499,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,7,8,82,4a1e4f855f73ab82,276,277,1491,1908,2.145825,ok,,1,1900,43,1943,0,0,0.786192774772644,18.759540557861328,0.5253384113311768,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2023\focused\e_on_se_2023_taxonomy_focused.md,8,8,88,1a345fee5caa86f3,284,284,1452,1871,5.801935,ok,,1,1868,1082,2950,14,14,0.7806259989738464,17.085494995117188,0.5685070753097534,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2024\focused\e_on_se_2024_taxonomy_focused.md,1,8,8,e7551375f4e9a94e,123,124,1204,1650,2.416819,ok,,1,1653,236,1889,6,6,0.9063522815704346,9.400735855102539,0.615263044834137,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2024\focused\e_on_se_2024_taxonomy_focused.md,2,8,6,4156ecc6d11e0256,122,123,1280,1718,2.753706,ok,,1,1727,359,2086,8,8,0.7023903131484985,6.663838863372803,0.6396360397338867,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2024\focused\e_on_se_2024_taxonomy_focused.md,3,8,4,463ded0c28b3b583,121,121,1288,1727,3.926754,ok,,1,1734,561,2295,14,14,0.6790987253189087,5.736478805541992,0.6791536808013916,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2024\focused\e_on_se_2024_taxonomy_focused.md,4,8,2,54db192f9cf7c9ec,120,121,677,1116,1.74326,ok,,1,1126,43,1169,0,0,0.6374163627624512,6.222655773162842,0.6216678619384766,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2024\focused\e_on_se_2024_taxonomy_focused.md,5,8,5,a2be33567cc3e79c,122,122,1307,1730,2.198882,ok,,1,1740,491,2231,15,15,0.6289353370666504,5.8983354568481445,0.6352593302726746,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2024\focused\e_on_se_2024_taxonomy_focused.md,6,8,10,d7448112ea41c4f6,125,126,1201,1666,1.720347,ok,,1,1668,31,1699,0,0,0.5330771207809448,5.480161666870117,0.5948457717895508,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2024\focused\e_on_se_2024_taxonomy_focused.md,7,8,12,d65836da99cf3072,127,128,1203,1656,1.156156,ok,,1,1659,31,1690,0,0,0.45108264684677124,5.1516947746276855,0.5585308074951172,text-embedding-3-small,gpt-5.1-chat
e_on_se,E.ON SE,E.ON SE,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\e_on_se\2024\focused\e_on_se_2024_taxonomy_focused.md,8,8,9,c8b3eac8014b9f7d,124,125,1229,1674,4.062242,ok,,1,1672,498,2170,6,6,0.4459005296230316,4.922952651977539,0.5686622858047485,text-embedding-3-small,gpt-5.1-chat
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,1,8,39,9f8e11bde4625a34,194,194,1453,1880,3.459392,ok,,1,1877,100,1977,3,3,0.936353325843811,32.767391204833984,0.681915283203125,text-embedding-3-small,gpt-5.1-chat
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,2,8,40,d1ea4018f1a67d82,194,196,1309,1737,5.573944,ok,,1,1732,192,1924,3,3,0.9210314750671387,36.324180603027344,0.5929612517356873,text-embedding-3-small,gpt-5.1-chat
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,3,8,37,ba1395fa79f765eb,192,192,1454,1881,4.024046,ok,,1,1879,100,1979,3,3,0.9187086820602417,32.71772003173828,0.6630407571792603,text-embedding-3-small,gpt-5.1-chat
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,4,8,41,58099c913d5d0cd2,196,199,1225,1654,3.270723,ok,,1,1647,35,1682,0,0,0.6746566295623779,25.12372589111328,0.5412017107009888,text-embedding-3-small,gpt-5.1-chat
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,5,8,38,cdc5071e67baeeae,193,194,291,719,4.109667,ok,,1,722,35,757,0,0,0.6488759517669678,28.332849502563477,0.44747433066368103,text-embedding-3-small,gpt-5.1-chat
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,6,8,16,12ac5eb633521580,113,114,1256,1684,3.620423,ok,,1,1675,91,1766,3,3,0.6371370553970337,20.601016998291016,0.5901027917861938,text-embedding-3-small,gpt-5.1-chat
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,7,8,15,b99ad81844ec5a11,112,113,1298,1729,2.79492,ok,,1,1724,119,1843,3,3,0.5952438116073608,21.140323638916016,0.5320413112640381,text-embedding-3-small,gpt-5.1-chat
edp_renov_veis_s_a,"EDP Renováveis, S.A.","EDP Renováveis, S.A.",2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\edp_renov_veis_s_a\2023\focused\edp_renov_veis_s_a_2023_taxonomy_focused.md,8,8,17,a1c5a6c726eac278,114,116,1332,1767,3.273189,ok,,1,1764,91,1855,3,3,0.5913210511207581,21.869157791137695,0.5129312872886658,text-embedding-3-small,gpt-5.1-chat
eni_s_p_a,ENI S.P.A.,ENI S.P.A.,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eni_s_p_a\2024\focused\eni_s_p_a_2024_taxonomy_focused.md,1,8,12,e86f91ea880914b2,248,248,1402,1824,17.572701,ok,,1,1829,937,2766,16,16,0.9804461002349854,13.480917930603027,0.6141491532325745,text-embedding-3-small,gpt-5.1-chat
eni_s_p_a,ENI S.P.A.,ENI S.P.A.,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eni_s_p_a\2024\focused\eni_s_p_a_2024_taxonomy_focused.md,2,8,14,e3a1fa1c7069f310,250,250,1268,1690,11.602807,ok,,1,1695,679,2374,17,17,0.9800032377243042,13.805869102478027,0.6042704582214355,text-embedding-3-small,gpt-5.1-chat
eni_s_p_a,ENI S.P.A.,ENI S.P.A.,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eni_s_p_a\2024\focused\eni_s_p_a_2024_taxonomy_focused.md,3,8,10,cbb46a4b9c8e3681,246,246,1249,1671,11.223968,ok,,1,1673,573,2246,17,17,0.9797942638397217,13.873529434204102,0.602144181728363,text-embedding-3-small,gpt-5.1-chat
eni_s_p_a,ENI S.P.A.,ENI S.P.A.,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eni_s_p_a\2024\focused\eni_s_p_a_2024_taxonomy_focused.md,4,8,16,f9848bb979c70d07,253,254,1294,1726,2.622184,ok,,1,1726,33,1759,0,0,0.7236464023590088,10.322676658630371,0.5550295114517212,text-embedding-3-small,gpt-5.1-chat
eni_s_p_a,ENI S.P.A.,ENI S.P.A.,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eni_s_p_a\2024\focused\eni_s_p_a_2024_taxonomy_focused.md,5,8,2,4e800242b5b565d7,184,185,1202,1626,6.059898,ok,,1,1607,231,1838,7,7,0.7148408889770508,10.836579322814941,0.534591019153595,text-embedding-3-small,gpt-5.1-chat
eni_s_p_a,ENI S.P.A.,ENI S.P.A.,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eni_s_p_a\2024\focused\eni_s_p_a_2024_taxonomy_focused.md,6,8,15,3ba6548350cf4ec7,251,252,1371,1800,14.030085,ok,,1,1801,500,2301,6,6,0.7123791575431824,9.87465763092041,0.5615924596786499,text-embedding-3-small,gpt-5.1-chat
eni_s_p_a,ENI S.P.A.,ENI S.P.A.,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eni_s_p_a\2024\focused\eni_s_p_a_2024_taxonomy_focused.md,7,8,17,3687f879c2434f45,254,255,747,1170,5.63604,ok,,1,1169,33,1202,0,0,0.6250344514846802,7.215112686157227,0.5883957147598267,text-embedding-3-small,gpt-5.1-chat
eni_s_p_a,ENI S.P.A.,ENI S.P.A.,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eni_s_p_a\2024\focused\eni_s_p_a_2024_taxonomy_focused.md,8,8,11,fb1b890935d49cec,247,247,396,818,1.570141,ok,,1,829,33,862,0,0,0.5492590069770813,5.1965508460998535,0.6031054854393005,text-embedding-3-small,gpt-5.1-chat
equinor_asa,EQUINOR ASA,EQUINOR ASA,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\equinor_asa\2024\focused\equinor_asa_2024_taxonomy_focused.md,1,7,3,fa8ef35566887eda,304,305,1218,1654,2.795646,ok,,1,1660,147,1807,3,3,0.9972753524780273,10.790229797363281,0.6220017075538635,text-embedding-3-small,gpt-5.1-chat
equinor_asa,EQUINOR ASA,EQUINOR ASA,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\equinor_asa\2024\focused\equinor_asa_2024_taxonomy_focused.md,2,7,4,b5ae0b21e17e6a17,305,306,1223,1662,3.184059,ok,,1,1669,174,1843,3,3,0.9643610119819641,10.831232070922852,0.5969943404197693,text-embedding-3-small,gpt-5.1-chat
equinor_asa,EQUINOR ASA,EQUINOR ASA,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\equinor_asa\2024\focused\equinor_asa_2024_taxonomy_focused.md,3,7,2,5623bf73543404b9,303,304,1450,1873,2.022713,ok,,1,1861,52,1913,1,1,0.8220294713973999,9.84984302520752,0.5428805947303772,text-embedding-3-small,gpt-5.1-chat
equinor_asa,EQUINOR ASA,EQUINOR ASA,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\equinor_asa\2024\focused\equinor_asa_2024_taxonomy_focused.md,4,7,5,98941d525cd58896,306,307,927,1359,3.025569,ok,,1,1367,83,1450,3,3,0.7858659625053406,9.665192604064941,0.5261147022247314,text-embedding-3-small,gpt-5.1-chat
equinor_asa,EQUINOR ASA,EQUINOR ASA,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\equinor_asa\2024\focused\equinor_asa_2024_taxonomy_focused.md,5,7,1,829cf15a98942ffe,302,302,666,1088,1.551656,ok,,1,1122,33,1155,0,0,0.2208590805530548,1.0492408275604248,0.5313853025436401,text-embedding-3-small,gpt-5.1-chat
equinor_asa,EQUINOR ASA,EQUINOR ASA,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\equinor_asa\2024\focused\equinor_asa_2024_taxonomy_focused.md,6,7,7,53b0cc4fd87aa03b,310,311,1533,1956,1.936476,ok,,1,1956,45,2001,0,0,0.15092068910598755,1.8876363039016724,0.443219393491745,text-embedding-3-small,gpt-5.1-chat
equinor_asa,EQUINOR ASA,EQUINOR ASA,2024,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\equinor_asa\2024\focused\equinor_asa_2024_taxonomy_focused.md,7,7,6,5110a4e6e1cf5818,308,309,1110,1533,1.825044,ok,,1,1518,33,1551,0,0,0.03428385779261589,1.5651860237121582,0.3764115273952484,text-embedding-3-small,gpt-5.1-chat
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,1,8,100,ca28522df06324a1,151,152,1222,1639,6.086357,ok,,1,1396,31,1427,0,0,0.8825887441635132,9.479001998901367,0.4416680335998535,text-embedding-3-small,gpt-5.1-chat
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,2,8,9,c06661991bb12156,13,14,1246,1667,2.642171,ok,,1,1680,31,1711,0,0,0.7906774282455444,9.609471321105957,0.3928915858268738,text-embedding-3-small,gpt-5.1-chat
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,3,8,3,3c9ff9dccb772806,5,6,1297,1716,2.805597,ok,,1,1719,43,1762,0,0,0.7534470558166504,11.53609848022461,0.3212541341781616,text-embedding-3-small,gpt-5.1-chat
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,4,8,1,fd3ce5eb92870286,1,3,1224,1650,2.783707,ok,,1,1663,31,1694,0,0,0.7285059690475464,8.575833320617676,0.39095979928970337,text-embedding-3-small,gpt-5.1-chat
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,5,8,14,90719841743a0a68,19,21,1249,1671,4.790006,ok,,1,1677,31,1708,0,0,0.6934667229652405,8.894227981567383,0.3649264872074127,text-embedding-3-small,gpt-5.1-chat
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,6,8,12,43191dc513d5ce11,17,18,797,1218,2.268266,ok,,1,1225,31,1256,0,0,0.6807810664176941,7.7800421714782715,0.3895415961742401,text-embedding-3-small,gpt-5.1-chat
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,7,8,84,50aa319132311eb5,123,126,1202,1625,5.105347,ok,,1,1623,31,1654,0,0,0.6557775139808655,8.243152618408203,0.3644329309463501,text-embedding-3-small,gpt-5.1-chat
evn_ag,EVN AG,EVN AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\evn_ag\2023\focused\evn_ag_2023_taxonomy_focused.md,8,8,82,f3ea7949b30e07b6,120,121,1232,1654,2.446332,ok,,1,1655,31,1686,0,0,0.6513732671737671,8.392804145812988,0.3581252992153168,text-embedding-3-small,gpt-5.1-chat
eckert_ziegler_se,Eckert & Ziegler SE,Eckert & Ziegler SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eckert_ziegler_se\2023\focused\eckert_ziegler_se_2023_taxonomy_focused.md,1,8,9,cffb970818897d4d,41,41,1600,2027,1.467956,ok,,1,2041,92,2133,3,3,1.0,24.292081832885742,0.6057249307632446,text-embedding-3-small,gpt-5.1-chat
eckert_ziegler_se,Eckert & Ziegler SE,Eckert & Ziegler SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eckert_ziegler_se\2023\focused\eckert_ziegler_se_2023_taxonomy_focused.md,2,8,10,8381fd473d9ce4d4,42,46,1258,1685,0.98504,ok,,1,1676,36,1712,0,0,0.31706205010414124,8.538620948791504,0.3797188997268677,text-embedding-3-small,gpt-5.1-chat
eckert_ziegler_se,Eckert & Ziegler SE,Eckert & Ziegler SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eckert_ziegler_se\2023\focused\eckert_ziegler_se_2023_taxonomy_focused.md,3,8,2,6d784ec78e9756cf,19,20,1210,1638,1.15398,ok,,1,1633,36,1669,0,0,0.2746956944465637,8.528736114501953,0.3433193266391754,text-embedding-3-small,gpt-5.1-chat
eckert_ziegler_se,Eckert & Ziegler SE,Eckert & Ziegler SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eckert_ziegler_se\2023\focused\eckert_ziegler_se_2023_taxonomy_focused.md,4,8,12,189ad0ed85d950a0,110,112,1251,1678,1.666691,ok,,1,1677,36,1713,0,0,0.24850144982337952,5.273273468017578,0.39598348736763,text-embedding-3-small,gpt-5.1-chat
eckert_ziegler_se,Eckert & Ziegler SE,Eckert & Ziegler SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eckert_ziegler_se\2023\focused\eckert_ziegler_se_2023_taxonomy_focused.md,5,8,14,9e3d293f9cc2259c,115,117,1201,1628,2.511959,ok,,1,1634,36,1670,0,0,0.16457678377628326,3.8198859691619873,0.3570477068424225,text-embedding-3-small,gpt-5.1-chat
eckert_ziegler_se,Eckert & Ziegler SE,Eckert & Ziegler SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eckert_ziegler_se\2023\focused\eckert_ziegler_se_2023_taxonomy_focused.md,6,8,15,1ef4eece959d6089,117,117,341,768,1.676746,ok,,1,781,48,829,0,0,0.1627366542816162,3.0306222438812256,0.373715341091156,text-embedding-3-small,gpt-5.1-chat
eckert_ziegler_se,Eckert & Ziegler SE,Eckert & Ziegler SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eckert_ziegler_se\2023\focused\eckert_ziegler_se_2023_taxonomy_focused.md,7,8,13,cf8104426d0ee7df,112,114,1329,1756,1.737492,ok,,1,1753,36,1789,0,0,0.13316278159618378,3.5826122760772705,0.33537742495536804,text-embedding-3-small,gpt-5.1-chat
eckert_ziegler_se,Eckert & Ziegler SE,Eckert & Ziegler SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\eckert_ziegler_se\2023\focused\eckert_ziegler_se_2023_taxonomy_focused.md,8,8,7,17bc4b9f0c21fc5e,39,40,1200,1627,1.799756,ok,,1,1632,36,1668,0,0,0.1254301816225052,3.677842140197754,0.326489120721817,text-embedding-3-small,gpt-5.1-chat
elmos_semiconductor_se,Elmos Semiconductor SE,Elmos Semiconductor SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elmos_semiconductor_se\2023\focused\elmos_semiconductor_se_2023_taxonomy_focused.md,1,8,7,c88cbf03832b7e63,25,26,1200,1622,2.101984,ok,,1,1630,77,1707,2,2,1.0,15.036450386047363,0.6907787322998047,text-embedding-3-small,gpt-5.1-chat
elmos_semiconductor_se,Elmos Semiconductor SE,Elmos Semiconductor SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elmos_semiconductor_se\2023\focused\elmos_semiconductor_se_2023_taxonomy_focused.md,2,8,9,a3bd1b12eb5dee17,27,27,1543,2006,2.960246,ok,,1,2011,172,2183,2,2,0.9467148780822754,14.858922004699707,0.6305925846099854,text-embedding-3-small,gpt-5.1-chat
elmos_semiconductor_se,Elmos Semiconductor SE,Elmos Semiconductor SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elmos_semiconductor_se\2023\focused\elmos_semiconductor_se_2023_taxonomy_focused.md,3,8,8,c1b9586e056f4290,26,27,1248,1684,2.118589,ok,,1,1695,172,1867,2,2,0.9442603588104248,14.92041015625,0.6238462924957275,text-embedding-3-small,gpt-5.1-chat
elmos_semiconductor_se,Elmos Semiconductor SE,Elmos Semiconductor SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elmos_semiconductor_se\2023\focused\elmos_semiconductor_se_2023_taxonomy_focused.md,4,8,6,1972f3700f8bfb17,24,25,1512,1934,2.574783,ok,,1,1943,119,2062,1,1,0.7485334873199463,10.659749031066895,0.6086109280586243,text-embedding-3-small,gpt-5.1-chat
elmos_semiconductor_se,Elmos Semiconductor SE,Elmos Semiconductor SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elmos_semiconductor_se\2023\focused\elmos_semiconductor_se_2023_taxonomy_focused.md,5,8,3,56de4ef3e73e4737,21,22,1505,1928,2.373874,ok,,1,1930,108,2038,0,0,0.6472486853599548,9.318568229675293,0.551463782787323,text-embedding-3-small,gpt-5.1-chat
elmos_semiconductor_se,Elmos Semiconductor SE,Elmos Semiconductor SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elmos_semiconductor_se\2023\focused\elmos_semiconductor_se_2023_taxonomy_focused.md,6,8,4,0f95aaa9d3056216,22,23,1332,1755,1.803667,ok,,1,1757,32,1789,0,0,0.6454435586929321,8.602517127990723,0.5899269580841064,text-embedding-3-small,gpt-5.1-chat
elmos_semiconductor_se,Elmos Semiconductor SE,Elmos Semiconductor SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elmos_semiconductor_se\2023\focused\elmos_semiconductor_se_2023_taxonomy_focused.md,7,8,5,9e1fb63f87914dac,23,24,1212,1633,1.313924,ok,,1,1646,32,1678,0,0,0.5403991937637329,7.115680694580078,0.5361273288726807,text-embedding-3-small,gpt-5.1-chat
elmos_semiconductor_se,Elmos Semiconductor SE,Elmos Semiconductor SE,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elmos_semiconductor_se\2023\focused\elmos_semiconductor_se_2023_taxonomy_focused.md,8,8,14,c124ea77b6468976,31,31,1247,1668,2.033138,ok,,1,1668,32,1700,0,0,0.2966107428073883,3.728093147277832,0.40766990184783936,text-embedding-3-small,gpt-5.1-chat
elringklinger_ag,ElringKlinger AG,ElringKlinger AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elringklinger_ag\2023\focused\elringklinger_ag_2023_taxonomy_focused.md,1,8,18,9400e3b680e9bf5d,56,58,1200,1638,2.178101,ok,,1,1653,48,1701,1,1,0.970579981803894,27.660675048828125,0.6508594155311584,text-embedding-3-small,gpt-5.1-chat
elringklinger_ag,ElringKlinger AG,ElringKlinger AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elringklinger_ag\2023\focused\elringklinger_ag_2023_taxonomy_focused.md,2,8,13,b3dc5e63231b51d3,50,50,1233,1656,2.733454,ok,,1,1674,149,1823,3,3,0.6302447319030762,11.925782203674316,0.6835747361183167,text-embedding-3-small,gpt-5.1-chat
elringklinger_ag,ElringKlinger AG,ElringKlinger AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elringklinger_ag\2023\focused\elringklinger_ag_2023_taxonomy_focused.md,3,8,16,8556f454481f806a,54,55,1231,1675,4.095062,ok,,1,1717,343,2060,4,4,0.6149511933326721,13.7554349899292,0.6187571883201599,text-embedding-3-small,gpt-5.1-chat
elringklinger_ag,ElringKlinger AG,ElringKlinger AG,2023,C:\Universita\TESI\esg_agent\RAG_full_bigger\marker_artifacts\elringklinger_ag\2023\focused\elringklinger_ag_2023_taxonomy_focused.md,4,8,14,7a5ca6044313af5d,51,52,1498,1929,3.724815,ok,,1,1944,322,2266,7,7,0.5869969129562378,12.348396301269531,0.6244393587112427,text-embedding-3-small,gpt-5.1-chat
